Org Defined ID,Attempt #,Q #,Query,Grade,Out Of,Feedback
1,1,10,SELECT Track.track_title FROM Track JOIN (SELECT Track.album_id AS album_id2       FROM Track       WHERE Track.track_title = 'Overpass Graffiti') AS album ON Track.album_id = album.album_id2;,1,1,"""Correct."""
2,1,10,"""SELECT Track.track_title FROM Track, Track as T1 WHERE T1.track_title = 'Overpass Graffiti' AND Track,album_id = T1.album_id;""",0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
3,1,10,"""SELECT Track.track_title FROM Track, Track AS Track2 WHERE Track.album_id = Track2.album_id AND Track2.track_title='Overpass Graffiti';""",1,1,"""Correct."""
4,1,10,"""SELECT Track2.track_title FROM Track, Track AS Track2 WHERE Track.album_id=Track2.album_id AND Track.track_title='Overpass Graffiti';""",1,1,"""Correct."""
5,1,10,"""SELECT track_title  FROM Track, (SELECT DISTINCT album_id  FROM Track WHERE track_title='Overpass Graffiti') AS Track2   WHERE Track.album_id = Track2.album_id;""",1,1,"""Correct."""
6,1,10,πtrack_title(Track ⨝album_id=album_id2 ρalbum_id2(πalbum_id(σtrack_title='Overpass Graffiti'(Track)))),0,1,"""The query is not parseable. Therefore, the semantics could not be verified.
"""
7,1,10,SELECT T1.track_title FROM Track T1 JOIN Track T2 ON T1.album_id = T2.album_id WHERE T2.track_title = 'Overpass Graffiti';,1,1,"""Correct."""
8,1,10,SELECT track_title FROM Track WHERE album_id=(SELECT album_id FROM Track WHERE track_title='Overpass Graffiti');,1,1,"""Correct."""
9,1,10,"""SELECT t1.track_title FROM track AS t1, Track AS t2 WHERE t1.album_id = t2.album_id AND t2.track_title = 'Overpass Graffiti' ;""",1,1,"""Correct."""
10,1,10,SELECT T1.track_title FROM Track AS T1 JOIN (SELECT album_id AS album_id2            FROM Track            WHERE track_title = 'Overpass Graffiti') AS T2 ON T1.album_id = T2.album_id2;,1,1,"""Correct."""
11,1,10,SELECT Track1.track_title FROM Track AS Track1 JOIN Track AS Track2 ON Track1.album_id = Track2.album_id WHERE Track2.track_title = 'Overpass Graffiti';,1,1,"""Correct."""
12,1,10,"""SELECT Track2.track_title FROM Track, Track AS Track2(track_id, album_id2) WHERE Track.album_id = Track2.album_id2 AND Track.track_title = 'Overpass Graffiti';""",1,1,"""Correct."""
13,1,10,SELECT T1.track_title FROM Track T1 INNER JOIN Track T2  ON T1.album_id = T2.album_id WHERE T2.track_title = 'Overpass Graffiti';,1,1,"""Correct."""
